ticker,company_name,trade_date,insider_name,insider_role,transaction_type,shares,price,value_usd,size_bucket,ret_10d
LUCY,Innovative Eyewear Inc,2024-09-19,Galkin Vladimir,TenPercentOwner,P,110038.0,8.97,987040.8600000001,large_buy,-0.19413553958341312
LUCY,Innovative Eyewear Inc,2024-09-19,"Angelica Galkin Revocable Trust, dated April 21, 2018",TenPercentOwner,P,37195.0,8.1,301279.5,normal_buy,-0.19413553958341312
LUCY,Innovative Eyewear Inc,2024-09-19,Galkin Angelica,TenPercentOwner,P,37195.0,8.1,301279.5,normal_buy,-0.19413553958341312
LUCY,Innovative Eyewear Inc,2024-09-19,Galkin Vladimir,TenPercentOwner,P,37195.0,8.1,301279.5,normal_buy,-0.19413553958341312
LUCY,Innovative Eyewear Inc,2024-09-19,"Angelica Galkin Revocable Trust, dated April 21, 2018",TenPercentOwner,P,25648.0,8.62,221085.75999999998,normal_buy,-0.19413553958341312
EQBK,EQUITY BANCSHARES INC,2024-09-19,Everett Junetta M,Director,P,2090.0,42.23,88260.7,normal_buy,-0.08854709614231404
AUGG,AUGUSTA GOLD CORP.,2024-09-24,Augusta Investments Inc.,"Director,Officer,TenPercentOwner",P,15000.0,0.71,10650.0,large_buy,-0.13902782841412908
AUGG,AUGUSTA GOLD CORP.,2024-09-24,Warke Richard W,TenPercentOwner,P,15000.0,0.71,10650.0,large_buy,-0.13902782841412908
ASLE,AerSale Corp,2024-09-13,Wright Frederick Craig,Officer,P,4000.0,5.25,21000.0,normal_buy,-0.019267804148372925
PFBX,PEOPLES FINANCIAL CORP /MS/,2024-09-24,Stilwell Value LLC,TenPercentOwner,P,19112.0,17.2,328726.39999999997,large_buy,0.023255731385908973
PFBX,PEOPLES FINANCIAL CORP /MS/,2024-09-24,"Stilwell Activist Fund, L.P.",TenPercentOwner,P,19112.0,17.2,328726.39999999997,large_buy,0.023255731385908973
PFBX,PEOPLES FINANCIAL CORP /MS/,2024-09-24,"Stilwell Activist Investments, L.P.",TenPercentOwner,P,19112.0,17.2,328726.39999999997,large_buy,0.023255731385908973
PFBX,PEOPLES FINANCIAL CORP /MS/,2024-09-24,"Stilwell Value Partners VII, L.P.",TenPercentOwner,P,19112.0,17.2,328726.39999999997,large_buy,0.023255731385908973
PFBX,PEOPLES FINANCIAL CORP /MS/,2024-09-24,STILWELL JOSEPH,TenPercentOwner,P,19112.0,17.2,328726.39999999997,large_buy,0.023255731385908973
PMN,ProMIS Neurosciences Inc.,2024-09-24,Shafmaster Madge K.,Director,P,70000.0,1.3,91000.0,large_buy,-0.20769230769230773
CULP,CULP INC,2024-09-17,"22NW, LP",TenPercentOwner,P,102484.0,5.85,599531.3999999999,large_buy,0.050083506210027995
CULP,CULP INC,2024-09-17,English Aron R.,TenPercentOwner,P,102484.0,5.85,599531.3999999999,large_buy,0.050083506210027995
CULP,CULP INC,2024-09-17,"22NW Fund, LP",TenPercentOwner,P,102484.0,5.85,599531.3999999999,large_buy,0.050083506210027995
CULP,CULP INC,2024-09-17,"22NW GP, Inc.",TenPercentOwner,P,102484.0,5.85,599531.3999999999,large_buy,0.050083506210027995
CULP,CULP INC,2024-09-17,"22NW Fund GP, LLC",TenPercentOwner,P,102484.0,5.85,599531.3999999999,large_buy,0.050083506210027995
CULP,CULP INC,2024-09-19,"22NW, LP",TenPercentOwner,P,105242.0,6.31,664077.0199999999,large_buy,-0.06614174529160843
CULP,CULP INC,2024-09-19,English Aron R.,TenPercentOwner,P,105242.0,6.31,664077.0199999999,large_buy,-0.06614174529160843
CULP,CULP INC,2024-09-19,"22NW Fund, LP",TenPercentOwner,P,105242.0,6.31,664077.0199999999,large_buy,-0.06614174529160843
CULP,CULP INC,2024-09-19,"22NW GP, Inc.",TenPercentOwner,P,105242.0,6.31,664077.0199999999,large_buy,-0.06614174529160843
CULP,CULP INC,2024-09-19,"22NW Fund GP, LLC",TenPercentOwner,P,105242.0,6.31,664077.0199999999,large_buy,-0.06614174529160843
CULP,CULP INC,2024-09-18,"22NW, LP",TenPercentOwner,P,32321.0,6.1,197158.09999999998,large_buy,0.009950238920712673
CULP,CULP INC,2024-09-18,English Aron R.,TenPercentOwner,P,32321.0,6.1,197158.09999999998,large_buy,0.009950238920712673
CULP,CULP INC,2024-09-18,"22NW Fund, LP",TenPercentOwner,P,32321.0,6.1,197158.09999999998,large_buy,0.009950238920712673
CULP,CULP INC,2024-09-18,"22NW GP, Inc.",TenPercentOwner,P,32321.0,6.1,197158.09999999998,large_buy,0.009950238920712673
CULP,CULP INC,2024-09-18,"22NW Fund GP, LLC",TenPercentOwner,P,32321.0,6.1,197158.09999999998,large_buy,0.009950238920712673
MPW,MEDICAL PROPERTIES TRUST INC,2024-09-18,Pitman Elizabeth N,Director,P,8087.0,6.01,48602.869999999995,large_buy,-0.06397301128106991
LUCY,Innovative Eyewear Inc,2024-09-19,Galkin Angelica,TenPercentOwner,P,25648.0,8.62,221085.75999999998,normal_buy,-0.19413553958341312
LUCY,Innovative Eyewear Inc,2024-09-19,Galkin Vladimir,TenPercentOwner,P,25648.0,8.62,221085.75999999998,normal_buy,-0.19413553958341312
PMN,ProMIS Neurosciences Inc.,2024-09-23,Shafmaster Madge K.,Director,P,70000.0,1.28,89600.0,normal_buy,-0.10569105691056913
PMN,ProMIS Neurosciences Inc.,2024-09-20,Shafmaster Madge K.,Director,P,60000.0,1.25,75000.0,normal_buy,-0.11382113821138207
YEXT,"Yext, Inc.",2024-09-19,Waugh Seth H.,Director,P,32600.0,6.65,216790.0,large_buy,-0.0030581010769374917
EPSN,Epsilon Energy Ltd.,2024-09-18,Williamson Andrew,Officer,P,50000.0,5.05,252500.0,normal_buy,0.18924306881250086
IBO,IMPACT BIOMEDICAL INC.,2024-09-17,"DSS, INC.",TenPercentOwner,P,7800.0,2.4,18720.0,normal_buy,-0.18884118129553995
IBO,IMPACT BIOMEDICAL INC.,2024-09-16,"DSS, INC.",TenPercentOwner,P,50000.0,2.69,134500.0,large_buy,-0.25373136187268897
USCB,"USCB FINANCIAL HOLDINGS, INC.",2024-09-16,RODRIGUEZ RAMON A,Director,P,6000.0,14.61,87660.0,normal_buy,0.012616139998708142
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,Kiselak Tomas,Director,P,300000.0,17.0,5100000.0,normal_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,Fairmount Healthcare Fund II L.P.,Director,P,300000.0,17.0,5100000.0,normal_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,Harwin Peter Evan,Director,P,300000.0,17.0,5100000.0,normal_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,Fairmount Funds Management LLC,Director,P,300000.0,17.0,5100000.0,normal_buy,-0.058430677639494166
MBX,"MBX Biosciences, Inc.",2024-09-16,Yang Rick,TenPercentOwner,P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,OrbiMed Genesis GP LLC,"Director,TenPercentOwner",P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,OrbiMed Capital GP VII LLC,"Director,TenPercentOwner",P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,ORBIMED ADVISORS LLC,"Director,TenPercentOwner",P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,OrbiMed Genesis GP LLC,"Director,TenPercentOwner",P,250000.0,16.0,4000000.0,normal_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,OrbiMed Capital GP VII LLC,"Director,TenPercentOwner",P,250000.0,16.0,4000000.0,normal_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,ORBIMED ADVISORS LLC,"Director,TenPercentOwner",P,250000.0,16.0,4000000.0,normal_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,"NEA 17 GP, LLC",TenPercentOwner,P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,"New Enterprise Associates 17, L.P.",TenPercentOwner,P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
MBX,"MBX Biosciences, Inc.",2024-09-16,"NEA Partners 17, L.P.",TenPercentOwner,P,500000.0,16.0,8000000.0,large_buy,0.19999999999999996
SBUX,STARBUCKS CORP,2024-09-06,KNUDSTORP JORGEN VIG,Director,P,380.0,91.5,34770.0,large_buy,0.053757407589123396
CTLP,"CANTALOUPE, INC.",2024-09-13,Venkatesan Ravi,"Director,Officer",P,8000.0,6.3,50400.0,normal_buy,0.17405061309411396
BCAX,Bicara Therapeutics Inc.,2024-09-17,"DEERFIELD PARTNERS, L.P.","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,Deerfield Mgmt L.P.,"TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
TAKAX,Carlyle Tactical Private Credit Fund,2024-09-16,"SECURIAN ASSET MANAGEMENT, INC",TenPercentOwner,P,80000.0,25.0,2000000.0,normal_buy,0.0024635979796976404
TAKAX,Carlyle Tactical Private Credit Fund,2024-09-16,"SECURIAN ASSET MANAGEMENT, INC",TenPercentOwner,P,144000.0,25.0,3600000.0,normal_buy,0.0024635979796976404
TAKAX,Carlyle Tactical Private Credit Fund,2024-09-16,"SECURIAN ASSET MANAGEMENT, INC",TenPercentOwner,P,320000.0,25.0,8000000.0,large_buy,0.0024635979796976404
BCAX,Bicara Therapeutics Inc.,2024-09-17,"Deerfield Mgmt V, L.P.","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,Flynn James E,"TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,"Deerfield Private Design Fund V, L.P.","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,"DEERFIELD PARTNERS, L.P.","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,Deerfield Mgmt L.P.,"TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,"Deerfield Mgmt V, L.P.","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,Flynn James E,"TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
BCAX,Bicara Therapeutics Inc.,2024-09-17,"Deerfield Private Design Fund V, L.P.","TenPercentOwner,Other",P,35000.0,18.0,630000.0,normal_buy,-0.097524913905086
RA,Brookfield Real Assets Income Fund Inc.,2024-09-17,Guichard Justin Charles,Other,P,7364.0,13.58,100003.12,large_buy,0.007369237284378771
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,George Simeon,TenPercentOwner,P,441176.0,17.0,7499992.0,large_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,"SR ONE CAPITAL MANAGEMENT, LLC",TenPercentOwner,P,441176.0,17.0,7499992.0,large_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,George Simeon,TenPercentOwner,P,1352942.0,17.0,23000014.0,large_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,"SR ONE CAPITAL MANAGEMENT, LLC",TenPercentOwner,P,1352942.0,17.0,23000014.0,large_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,George Simeon,TenPercentOwner,P,441176.0,17.0,7499992.0,large_buy,-0.058430677639494166
ZBIO,"Zenas BioPharma, Inc.",2024-09-16,"SR ONE CAPITAL MANAGEMENT, LLC",TenPercentOwner,P,441176.0,17.0,7499992.0,large_buy,-0.058430677639494166
INMB,"Inmune Bio, Inc.",2024-09-12,Moss David J,"Officer,TenPercentOwner",P,7690.0,6.38,49062.2,normal_buy,-0.22378714526094368
WY,WEYERHAEUSER CO,2024-09-13,O'Rourke James Calvin,Director,P,7800.0,32.01,249677.99999999997,normal_buy,0.04006158234282631
IZEA,"IZEA Worldwide, Inc.",2024-09-12,GARDNER LINDSAY A,Director,P,10000.0,2.69,26900.0,normal_buy,-0.06545456972989172
DGICA,DONEGAL GROUP INC,2024-09-11,DONEGAL MUTUAL INSURANCE CO,TenPercentOwner,P,8390.0,15.0,125850.0,normal_buy,-0.0292747761520743
DGICA,DONEGAL GROUP INC,2024-09-12,DONEGAL MUTUAL INSURANCE CO,TenPercentOwner,P,8904.0,15.12,134628.47999999998,normal_buy,-0.00465115377618619
PSTV,"PLUS THERAPEUTICS, INC.",2024-09-11,Petersen Greg,Director,P,12500.0,1.35,16875.0,normal_buy,0.1407406923375185
SER,"Serina Therapeutics, Inc.",2024-09-12,MINTZ STEVEN,Director,P,6000.0,6.47,38820.0,normal_buy,0.20407835841455157
AMLX,"Amylyx Pharmaceuticals, Inc.",2024-09-12,FRATES JAMES M,Officer,P,40000.0,2.53,101199.99999999999,normal_buy,0.2851405764769719
PRO,"PROS Holdings, Inc.",2024-09-16,Reiner Andres,"Director,Officer",P,7500.0,17.85,133875.0,large_buy,0.07052030488473116
GLSI,"Greenwich LifeSciences, Inc.",2024-08-12,Thompson Jaye,Officer,P,800.0,13.85,11080.0,normal_buy,0.09267561737759955
XPER,Xperi Inc.,2024-09-11,KIRCHNER JON,"Director,Officer",P,5000.0,8.65,43250.0,normal_buy,0.03583820038010255
MERC,MERCER INTERNATIONAL INC.,2024-09-16,BUENO ESTRADA JUAN CARLOS,"Director,Officer",P,7800.0,6.7,52260.0,large_buy,0.07369109956959585
TDOC,"Teladoc Health, Inc.",2024-09-12,MCKINLEY THOMAS,Director,P,4000.0,7.69,30760.0,normal_buy,0.10367453723328568
INBX,"Inhibrx Biosciences, Inc.",2024-09-11,Vuori Kristiina MD,Director,P,6457.0,15.07,97306.99,normal_buy,0.02800000508626299
GLP,GLOBAL PARTNERS LP,2024-09-11,Global GP LLC,Other,P,5000.0,43.85,219250.0,normal_buy,0.07568962246400512
GLP,GLOBAL PARTNERS LP,2024-09-10,Global GP LLC,Other,P,4800.0,43.17,207216.0,normal_buy,0.05093332006660445
HRGN,"Harvard Apparatus Regenerative Technology, Inc.",2024-08-27,He Junli,"Director,Officer",P,5101.0,3.37,17190.37,large_buy,0.6107143948881013
MTEX,MANNATECH INC,2024-09-09,Rameson Tyler,Director,P,16288.0,7.75,126232.0,large_buy,0.0
VAC,MARRIOTT VACATIONS WORLDWIDE Corp,2024-09-11,Marino Jason P,Officer,P,700.0,69.0,48300.0,large_buy,0.07501947353597593
ADV,Advantage Solutions Inc.,2024-09-09,PEACOCK DAVID A,"Director,Officer",P,15000.0,3.4,51000.0,normal_buy,0.061946841660740715
PVBC,"Provident Bancorp, Inc. /MD/",2024-09-10,POLLACK DENNIS,Director,P,1950.0,10.3,20085.0,normal_buy,0.037754147744740285
MTDR,Matador Resources Co,2024-09-06,Willey Brian J,Officer,P,1500.0,50.5,75750.0,normal_buy,0.03039885105723461
CTM,"Castellum, Inc.",2024-09-04,WRIGHT JAY O,"Director,Officer,TenPercentOwner,Other",P,272300.0,0.16,43568.0,large_buy,0.13461536808303154
CAT,CATERPILLAR INC,2024-09-04,Johnson Gerald,Director,P,100.0,338.59,33859.0,normal_buy,0.05455090830935405
GTLS,CHART INDUSTRIES INC,2024-09-05,Evanko Jillian C.,"Director,Officer",P,440.0,114.31,50296.4,normal_buy,0.0993101834603527
ISBA,ISABELLA BANK Corp,2024-09-03,Schaefer William M,Officer,P,823.27,18.22,14999.979399999998,normal_buy,0.024377412460146575
COHR,COHERENT CORP.,2024-09-03,ANDERSON JAMES ROBERT,"Director,Officer",P,500.0,73.37,36685.0,normal_buy,0.08402895306510505
PRLB,Proto Labs Inc,2024-09-06,Bodor Robert,Officer,P,3480.0,28.68,99806.4,large_buy,0.04076574133998778
TALO,TALOS ENERGY INC.,2024-09-05,Control Empresarial de Capitales S.A. de C.V.,"TenPercentOwner,Other",P,323000.0,10.84,3501320.0,normal_buy,0.06672847725433706
LMB,"Limbach Holdings, Inc.",2024-09-05,Gaboury David Richard,Director,P,1200.0,62.2,74640.0,large_buy,0.24426866973792705
ZVIA,Zevia PBC,2024-09-06,Ruehl Julie Garcia,Director,P,14250.0,1.04,14820.0,normal_buy,0.16666674458123643
SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/,2024-09-09,Koontz Richard L Jr,Director,P,1700.0,13.75,23375.0,normal_buy,0.10315179179346079
CRTG,CORETEC GROUP INC.,2024-08-21,Kappers Matthew Joseph,"Director,Officer",P,3750000.0,0.01,37500.0,large_buy,-0.3478261028013292
CDIO,"Cardio Diagnostics Holdings, Inc.",2024-09-06,Dogan Meeshanthini,Officer,P,68965.0,0.29,19999.85,large_buy,-0.03448278130022209
MERC,MERCER INTERNATIONAL INC.,2024-09-06,Short Richard George,Officer,P,6000.0,5.7,34200.0,normal_buy,0.10915506969552258
ASLE,AerSale Corp,2024-09-04,Finazzo Nicolas,"Director,Officer",P,3600.0,4.86,17496.0,normal_buy,0.06962034102912318
ALTI,"AlTi Global, Inc.",2024-09-04,IlWaddi Holdings,TenPercentOwner,P,12586.0,3.8,47826.799999999996,normal_buy,0.13421052549024037
ALTI,"AlTi Global, Inc.",2024-09-04,Al-Thani Jassim Abdulaziz,TenPercentOwner,P,12586.0,3.8,47826.799999999996,normal_buy,0.13421052549024037
BJRI,BJs RESTAURANTS INC,2024-09-06,Richmond C Bradford,"Director,Officer",P,1500.0,29.6,44400.0,large_buy,0.11212741605566245
BJRI,BJs RESTAURANTS INC,2024-09-06,Richmond C Bradford,"Director,Officer",P,1000.0,29.1,29100.0,normal_buy,0.11212741605566245
FRAF,FRANKLIN FINANCIAL SERVICES CORP /PA/,2024-09-04,JENNINGS ALLAN E JR,Director,P,1000.0,30.51,30510.0,normal_buy,-0.009287986551909433
WSR,Whitestone REIT,2024-09-04,Buthman Julia Bruns,Director,P,5000.0,12.99,64950.0,normal_buy,0.007686389688679185
ETN,Eaton Corp plc,2024-09-03,Thompson Dorothy C,Director,P,2205.0,300.3,662161.5,large_buy,0.07593278235480261
CGNX,COGNEX CORP,2024-09-04,Fehr Dennis,Officer,P,320.0,38.23,12233.599999999999,normal_buy,-0.0043985400794177565
CGNX,COGNEX CORP,2024-09-04,Fehr Dennis,Officer,P,6250.0,38.03,237687.5,large_buy,-0.0043985400794177565
LQDA,Liquidia Corp,2024-08-30,JOHNSON DAVID EDWARD,"Director,TenPercentOwner",P,150000.0,9.51,1426500.0,normal_buy,0.05152468552314393
LQDA,Liquidia Corp,2024-08-30,Caligan Partners LP,"Director,TenPercentOwner,Other",P,150000.0,9.51,1426500.0,normal_buy,0.05152468552314393
CORZ,"Core Scientific, Inc./tx",2024-09-03,Patten Jarrod M,Director,P,5021.0,9.68,48603.28,normal_buy,0.22127659660812538
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-27,"325 Capital GP, LLC",TenPercentOwner,P,16608.0,6.73,111771.84000000001,normal_buy,-0.18303572283867697
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-27,FRIEDBERG DANIEL M.,TenPercentOwner,P,16608.0,6.73,111771.84000000001,normal_buy,-0.18303572283867697
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-27,325 Capital Master Fund LP,TenPercentOwner,P,16608.0,6.73,111771.84000000001,normal_buy,-0.18303572283867697
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-27,Shrivastava Anil K,TenPercentOwner,P,16608.0,6.73,111771.84000000001,normal_buy,-0.18303572283867697
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-27,325 CAPITAL LLC,TenPercentOwner,P,16608.0,6.73,111771.84000000001,normal_buy,-0.18303572283867697
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-27,Braner Michael David,TenPercentOwner,P,16608.0,6.73,111771.84000000001,normal_buy,-0.18303572283867697
INBX,"Inhibrx Biosciences, Inc.",2024-09-03,Lappe Mark,"Director,Officer",P,4712.0,16.31,76852.72,normal_buy,0.07962379431199929
INBX,"Inhibrx Biosciences, Inc.",2024-09-03,Lappe Mark,"Director,Officer",P,15288.0,15.66,239410.08000000002,normal_buy,0.07962379431199929
INBX,"Inhibrx Biosciences, Inc.",2024-08-30,Lappe Mark,"Director,Officer",P,10000.0,14.02,140200.0,normal_buy,0.1971153710746003
INBX,"Inhibrx Biosciences, Inc.",2024-08-29,Lappe Mark,"Director,Officer",P,10000.0,14.03,140300.0,normal_buy,0.17972681721237493
ANNX,"Annexon, Inc.",2024-09-03,Carson William H.,Director,P,3200.0,5.48,17536.0,normal_buy,0.2920517501422579
SCKT,"SOCKET MOBILE, INC.",2024-08-28,BASS CHARLIE,"Director,TenPercentOwner",P,10000.0,1.18,11800.0,normal_buy,-0.050000049670535285
LESL,"Leslie's, Inc.",2024-09-03,Estep Jonathan S,Director,P,17200.0,2.9,49880.0,normal_buy,-0.02693606477638366
STIM,"Neuronetics, Inc.",2024-08-29,MUIR GLENN P,Director,P,12224.0,0.85,10390.4,normal_buy,-0.14000001682954633
STIM,"Neuronetics, Inc.",2024-08-28,MUIR GLENN P,Director,P,12776.0,0.85,10859.6,normal_buy,-0.15717540791164064
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-27,"Fund 1 Investments, LLC",TenPercentOwner,P,7000.0,6.05,42350.0,normal_buy,0.02814570817344686
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-27,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,7000.0,6.05,42350.0,normal_buy,0.02814570817344686
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-27,Pleasant Lake Partners LLC,TenPercentOwner,P,7000.0,6.05,42350.0,normal_buy,0.02814570817344686
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-28,"Fund 1 Investments, LLC",TenPercentOwner,P,12000.0,6.06,72720.0,normal_buy,0.031509050376855585
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-28,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,12000.0,6.06,72720.0,normal_buy,0.031509050376855585
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-28,Pleasant Lake Partners LLC,TenPercentOwner,P,12000.0,6.06,72720.0,normal_buy,0.031509050376855585
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-29,"Fund 1 Investments, LLC",TenPercentOwner,P,20500.0,6.09,124845.0,normal_buy,0.04098360719811489
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-29,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,20500.0,6.09,124845.0,normal_buy,0.04098360719811489
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-29,Pleasant Lake Partners LLC,TenPercentOwner,P,20500.0,6.09,124845.0,normal_buy,0.04098360719811489
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-30,"Fund 1 Investments, LLC",TenPercentOwner,P,30500.0,6.21,189405.0,normal_buy,0.015873000254767344
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-30,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,30500.0,6.21,189405.0,normal_buy,0.015873000254767344
TTSH,"TILE SHOP HOLDINGS, INC.",2024-08-30,Pleasant Lake Partners LLC,TenPercentOwner,P,30500.0,6.21,189405.0,normal_buy,0.015873000254767344
CGBD,"Carlyle Secured Lending, Inc.",2024-08-29,Jenkins Mark David,Director,P,3800.0,16.83,63953.99999999999,normal_buy,0.03091549137434657
CGBD,"Carlyle Secured Lending, Inc.",2024-08-28,Jenkins Mark David,Director,P,1000.0,16.74,16740.0,normal_buy,0.011329781163336827
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-28,"325 Capital GP, LLC",TenPercentOwner,P,41189.0,6.76,278437.64,normal_buy,-0.17333334463614003
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-28,FRIEDBERG DANIEL M.,TenPercentOwner,P,41189.0,6.76,278437.64,normal_buy,-0.17333334463614003
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-28,325 Capital Master Fund LP,TenPercentOwner,P,41189.0,6.76,278437.64,normal_buy,-0.17333334463614003
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-28,Shrivastava Anil K,TenPercentOwner,P,41189.0,6.76,278437.64,normal_buy,-0.17333334463614003
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-28,325 CAPITAL LLC,TenPercentOwner,P,41189.0,6.76,278437.64,normal_buy,-0.17333334463614003
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-08-28,Braner Michael David,TenPercentOwner,P,41189.0,6.76,278437.64,normal_buy,-0.17333334463614003
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Amplify Fund, LP",Director,P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Partners GP, LLC","Director,TenPercentOwner",P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Private Growth Equity Fund II, L.P.",Director,P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Capital, LLC","Director,TenPercentOwner",P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Private Growth Equity Fund II GP, LLC",Director,P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Partners Master Fund, L.P.","Director,TenPercentOwner",P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,Casdin Eli,"Director,TenPercentOwner",P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"CASDIN PRIVATE GROWTH EQUITY FUND GP, LLC",Director,P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
LAB,STANDARD BIOTOOLS INC.,2024-08-27,"Casdin Private Growth Equity Fund, L.P.",Director,P,250000.0,2.19,547500.0,normal_buy,-0.09174313832990855
APPN,APPIAN CORP,2024-08-27,Abdiel Qualified Master Fund LP,TenPercentOwner,P,805.0,31.58,25421.899999999998,normal_buy,-0.0038010431753168206
APPN,APPIAN CORP,2024-08-27,"Abdiel Capital Advisors, LP",TenPercentOwner,P,805.0,31.58,25421.899999999998,normal_buy,-0.0038010431753168206
APPN,APPIAN CORP,2024-08-27,"Abdiel Capital Management, LLC",TenPercentOwner,P,805.0,31.58,25421.899999999998,normal_buy,-0.0038010431753168206
APPN,APPIAN CORP,2024-08-27,Moran Colin T.,TenPercentOwner,P,805.0,31.58,25421.899999999998,normal_buy,-0.0038010431753168206
